TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
360571,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AJ34362,1999,HONDA,ACCORD,GREEN,,02152019,1952,"(41.7590738799225, -72.6894514008112)"
360574,,,860-296-9663,,,2018,HYUNDAI,ELANTRA,WHITE,,02152019,2049,"(41.7868181149473, -72.6640868635646)"
360575,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AK08126,2007,CHRYSLER,TOWN & COU,RED,,02152019,2123,"(41.7440110752716, -72.6727078502667)"
360576,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2001,INFINITI,I30,TAN,,02152019,2138,"(41.7784174079564, -72.6763949380187)"
360583,,,860-236-2602,FL,JLFQ97,2018,NISSAN,SENTRA,SILVER,,02162019,0031,"(41.7646393294422, -72.7000717889326)"
360584,,,860-236-2602,CT,PW7405,2006,TOYOTA,PRIUS,GREEN,,02162019,0053,"(41.7670897972513, -72.6795927112564)"
360585,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AL80574,2008,FORD,EDGE,BLUE,,02162019,0122,"(41.7367026310999, -72.6733859231857)"
360587,,,860-246-7616,NY,JCP5307,2019,CHEVROLET,IMPALA,BLACK,,02162019,0308,"(41.7670897972513, -72.6795927112564)"
360577,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG36724,2014,DODGE,GRAND CARA,WHITE,,02152019,2250,"(41.736857923136, -72.6771661364754)"
360579,,,860-236-2602,CT,AM58806,2014,NISSAN,ALTIMA,SILVER,,02152019,2301,"(41.7709037617568, -72.6906967053311)"
360581,,,860-236-2602,PA,KL0318,2017,FORD,FUSION,SILVER,,02152019,2308,"(41.7670897972513, -72.6795927112564)"
360582,,,860-236-2602,CT,868SFE,2012,HYUNDAI,SONATA,WHITE,,02152019,2321,"(41.7670897972513, -72.6795927112564)"
360578,,,860-236-2602,CT,C151375,2008,HYUNDAI,SONATA,RED,,02152019,2245,"(41.7716841189226, -72.6935076519013)"
360580,,,860-236-2602,KY,791TNL,2003,HONDA,ACCORD,BLUE,,02152019,2304,"(41.7727115562918, -72.693285360195)"
360586,,,860-246-7616,CT,AS85947,2006,VOLKSWAGEN,PASSAT,GRAY,,02162019,0305,"(41.737397025547, -72.6708791795093)"
360593,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AN27634,2008,ACURA,RI,GRAY,,02162019,0804,"(41.7545895537124, -72.6674330397351)"
360591,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AH57141,2006,HONDA,ODESSY,BLUE,,02162019,0747,"(41.7702080582161, -72.7002667376841)"
360592,,,860-296-2826,,,1989,FORD,PROBE,BROWN,,02162019,0759,"(41.7969994011106, -72.6656679737936)"
360594,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR82971,2019,KIA,FORTE FE,GRAY,,02162019,0905,"(41.7732481717231, -72.6931679514343)"
360596,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,NJ,C48CEL,2015,SUBARU,WRX,BLU,,02162019,1131,"(41.7679032844636, -72.675219615082)"
360599,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,806ZVH,2016,MAZDA,CX-5,SILVER,,02162019,1131,"(41.7679032844636, -72.675219615082)"
360595,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AN56659,2011,HONDA,AOCCRD,GRY,,02162019,1131,"(41.7679032844636, -72.675219615082)"
360597,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MA,8HE297,2019,CHEVY,EQUINOX,BLK,,02162019,1131,"(41.7679032844636, -72.675219615082)"
360598,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,NY,HZL8019,2018,HONDA,ACC,BLUE,,02162019,1131,"(41.7679032844636, -72.675219615082)"
360602,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,5APDE7,2011,TOYT,RAV4,GRY,,02162019,1425,"(41.7679827963909, -72.7086778504232)"
360601,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AL86107,1997,HONDA,ACCORD,RED,,02162019,1419,"(41.7344186166585, -72.6718674414591)"
360600,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2005,MAZDA,6,GRY,,02162019,1359,"(41.7516661338814, -72.6761845327765)"
360603,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR26411,2007,NISSAN,QUEST,GRY,,02162019,1646,"(41.7868985442317, -72.6737189719105)"
360604,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2013,DODGE,JOURNEY,BLK,,02162019,1748,"(41.7801112332827, -72.6926644323475)"
360605,,,860-296-5382,,,1961,CHEVY,CORVAIR95,RED,,02162019,1750,"(41.7443768600771, -72.6967458326685)"
360609,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,00CLRC,1996,NISS,STANARD,BLK,,02162019,1811,"(41.7606169836294, -72.7076519683867)"
360607,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,MERCURY,GRAND MARQ,WHITE,,02162019,1803,"(41.7719782601213, -72.6934354428819)"
360606,,,860-296-5382,CT,AK57871,2006,BMW,325XI,GREEN,,02162019,1754,"(41.7307541070946, -72.669299825846)"
360610,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2006,MITS,GALANT,GRY,,02162019,1847,"(41.7904342426775, -72.6811617707216)"
360608,,,860-296-2826,TN,4414MY,2013,KIA,OPTIMA,RED,,02162019,1806,"(41.7931171474424, -72.6657062559219)"
360612,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NY,JAG3808,2018,HYUN,TCN,WHITE,,02162019,2046,"(41.75606730238, -72.6789101315892)"
360611,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,ACURA,3.2CL,GRY,,02162019,2006,"(41.7472710988127, -72.6832391848897)"
360615,,,860-216-5474,CT,9ABJN2,2011,NISSAN,FRONTIER,GRAY,,02162019,2137,"(41.7676388620509, -72.6832005568985)"
360616,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1997,ACURA,3.0CL,BLK,,02162019,2157,"(41.7576390758862, -72.7049245937518)"
360614,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AJ94588,2012,TOYOTA,HIGHLANDER,GRAY,,02162019,2135,"(41.7690369579141, -72.6727886402643)"
360613,,,860-296-9663,CT,AR04878,2006,TOYOTA,AVALON,BLACK,,02162019,2133,"(41.7934246595091, -72.6669571340677)"
360619,,,860-236-2602,CT,AE67036,2008,NISSAN,ALTIMA,GRAY,,02162019,2316,"(41.7683161730412, -72.6947171092347)"
360617,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,ZP9674,2010,NISS,ROGUE,GRY,,02162019,2224,"(41.7583766168594, -72.7150905619787)"
360618,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM45633,2003,JEEP,LIBERTY,RED,,02162019,2225,"(41.7583766168594, -72.7150905619787)"
360620,,,860-236-2602,CT,2AFMD8,2002,TOYOTA,CARRY,GRAY,,02162019,2334,"(41.7550180006013, -72.6760202413917)"
360621,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS77994,2007,INFINITI,M35,BLUE,,02162019,2349,"(41.792575471384, -72.667223979322)"
360622,,,860-246-7616,CA,4SD5510,2019,HYUNDAI,TRANSLEAD,WHITE,,02172019,0018,"(41.7400662119647, -72.7141975059878)"
360624,,,860-296-5382,CT,12100,2003,ACURA,CL,BLUE,,02172019,0107,"(41.7773596489169, -72.7007372706161)"
360623,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AN03581,2018,TOYOTA,COROLLA,GRAY,,02172019,0056,"(41.7802049441932, -72.6692325899445)"
360625,,,860-296-5382,CT,AG66462,2002,HONDA,ACCORD,RED,,02172019,0229,"(41.759965307023, -72.7098369556519)"
360629,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AA22267,2000,NISSAN,ALTIMA,GRAY,,02172019,0655,"(41.7392229807133, -72.6847286876831)"
360628,,,860-296-2826,PA,JXF8314,1998,HONDA,CIVIC,PURPLE,,02172019,0650,"(41.7542614038659, -72.6935837288721)"
360626,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,C0011376,2002,GMC,SAVANA 350,WHITE,,02172019,0631,"(41.7937707552857, -72.6642990929705)"
360627,,,860-296-2826,PA,KBM2625,2005,HONDA,PILOT,BLUE,,02172019,0646,"(41.7542614038659, -72.6935837288721)"
360630,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,7AJKL2,2010,DODGE,AVENGER,WHITE,,02172019,0729,"(41.7755993958041, -72.6974392867087)"
360632,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,CHRYSLER,CONCORDE,SILVER,,02172019,0831,"(41.7492973605179, -72.698623658016)"
360631,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AJ36861,2004,INFINITI,FX35,SILVER,,02172019,0809,"(41.7947487395161, -72.6645192667542)"
360634,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,MA,899NN4,2002,CADILLAC,ESCALADE,GREEN,,02172019,0851,"(41.7947487395161, -72.6645192667542)"
360633,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,FL,IYBT87,2005,HONDA,ACCORD,SILVER,,02172019,0849,"(41.778826344505, -72.684046987436)"
360635,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,BUICK,CENTURY,WHITE,,02172019,0959,
360636,,,860-246-7616,MA,6JD729,2018,CHEVY,CRUZE,GRAY,,02172019,1323,"(41.7610478848766, -72.6717301401563)"
360637,,,860-246-7616,MA,8WZ279,2018,SUBARU,FORESTER,WHITE,,02172019,1327,"(41.7629082751831, -72.6851423478902)"
360639,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP23702,2012,HONDA,ACCORD,GRY,,02172019,1844,"(41.7377377376141, -72.6857539490153)"
360638,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2008,INFINITI,G35,BLK,,02172019,1818,"(41.7873900944225, -72.6831856926496)"
360640,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2007,HONDA,ACCORD,SILVER,,02172019,1912,"(41.7377377376141, -72.6857539490153)"
360643,,,860-296-9663,,,2019,WABASH,VAN TRAILE,WHITE,,02172019,2013,"(41.7400662119647, -72.7141975059878)"
360645,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,6AJAL5,2006,HONDA,CIVIC,SILVER,,02172019,2034,"(41.7718265870764, -72.6988452025885)"
360642,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AK07102,2011,HYUNDAI,ELANTRA,BLUE,,02172019,2006,"(41.7718265870764, -72.6988452025885)"
360644,,,860-296-9663,IL,P975098,2014,VOLVO,TRAILOR,,,02172019,2017,"(41.7400662119647, -72.7141975059878)"
360641,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG94847,2013,DODGE,AVENGER,BLUE,,02172019,2002,"(41.7718265870764, -72.6988452025885)"
360646,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,NY,HND1904,2017,HONDA,CIVIC,GRY,,02172019,2126,"(41.7315339716495, -72.71097745852)"
360649,,,860-236-2602,CT,AC93806,2015,TOYOTA,CAMRY,WHITE,,02172019,2204,"(41.7972796289875, -72.6755123219686)"
360648,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,9ATUW4,2007,TOYOTA,SCION TC,RED,,02172019,2205,"(41.7539841732223, -72.7037374904908)"
360650,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS24965,2019,HONDA,CIVIC,GRAY,,02172019,2223,"(41.7672391670443, -72.7048404239162)"
360532,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,CHRYSLER,TOWN COUNT,WHITE,,02142019,1429,"(41.7559872927334, -72.6898471622703)"
360647,,,860-293-2442,CT,AP25418,2005,CHEVROLET,MALIBU,GRAY,,02172019,2159,"(41.7670897972513, -72.6795927112564)"
360653,,,860-296-2826,CT,AR01417,2008,MAZDA,3,RED,,02182019,0058,"(41.7724793087826, -72.6928372421875)"
360654,,,860-296-2826,CT,STJUDE,2005,INFINITI,G35,WHITE,,02182019,0158,"(41.7731997414667, -72.6918237197979)"
360655,,,860-296-2826,CT,AD45158,2004,INFINITI,G35,SILVER,,02182019,0235,"(41.773052841606, -72.6964952946581)"
360656,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM62628,2015,CHEVY,CRUZ,BLK,,02182019,0348,"(41.7589998117031, -72.6990911447539)"
360657,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2005,MERCEDES,240,WHITE,,02182019,0436,"(41.75827998987, -72.7016980472131)"
360658,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,5ANVS3,2012,NISSAN,ALTIMA 2.5,GREEN,,02182019,0913,"(41.7853087874211, -72.6795503685291)"
360665,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,472RNK,1991,ACURA,LEGEND,WHTE,,02182019,1105,"(41.7580097758624, -72.6843997453253)"
360659,,,860-296-2826,CT,AM54430,2002,NISSAN,SENTRA,BLACK,,02182019,1031,"(41.7731997414667, -72.6918237197979)"
360661,,,860-296-2826,CT,AK74438,2011,TOYOTA,CAMRY,WHITE,,02182019,1044,"(41.7571077947041, -72.7025953524762)"
360660,,,860-296-2826,MA,7LA133,2003,TOYOTA,CAMRY,WHITE,,02182019,1041,"(41.7731997414667, -72.6918237197979)"
360663,,,860-296-2826,CT,7AAEF9,2017,TOYOTA,COROLLA,RED,,02182019,1053,"(41.7538406386387, -72.6890855712464)"
360662,,,860-296-2826,CT,AM55115,1998,BUICK,CENTURY,WHITE,,02182019,1047,"(41.7239982469756, -72.7143004145006)"
360666,,,860-947-3062,,,2002,CHEVY,VENTURA,SILVER,,02182019,1124,"(41.7748420521901, -72.6949882839887)"
360667,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AF3840,2000,SATURN,LS2,BLACK,,02182019,1206,"(41.7338637650345, -72.7023778073603)"
360669,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2006,BUICK,LUCERNE,TAN,,02182019,1249,"(41.7947465113896, -72.6938270867019)"
360668,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN85160,1998,TOYOTA,COROLLA,BLUE,,02182019,1229,"(41.7422451728145, -72.6847813297444)"
360670,,,860-293-2442,CT,905ZTV,2010,NISSAN,ALTIMA,GRAY,,02182019,1312,"(41.7730113217245, -72.691727252713)"
360673,,,860-293-2442,CT,AR76324,2017,TOYOTA,COROLLA,RED,,02182019,1337,"(41.7727446483508, -72.6931746339147)"
360672,,,860-293-2442,CT,AN57152,2005,NISSAN,MAXIMA,TAN,,02182019,1331,"(41.7727446483508, -72.6931746339147)"
360671,,,860-293-2442,CT,AG19741,2014,HONDA,ODYSSEY,BURGUNDY,,02182019,1320,"(41.7730113217245, -72.691727252713)"
360674,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AN70081,2018,HONDA,CR-V EX,SILVER,,02182019,1427,"(41.7518511729114, -72.7150313832436)"
360675,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AH09484,1995,ACURA,INTEGRA,BLK,,02182019,1546,"(41.7685050753929, -72.6860564611053)"
360676,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,NISSAN,MAXIMA,GRY,,02182019,1656,"(41.7768900130147, -72.6974718532273)"
360677,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,00JYXL,1996,FORD,ESCORT,WHITE,,02182019,1655,"(41.7700025470151, -72.6947931533328)"
360678,,,860-296-2826,CT,AR45431,2013,INFINITI,FX,BLACK,,02182019,2155,"(41.7417427780747, -72.6725007934358)"
360679,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,0AUFK1,2014,NISSAN,ROGUE,RED,,02182019,2200,"(41.7653969353552, -72.7090034496398)"
360682,,,860-296-2826,CT,AS19214,2004,SATURN,VUE,BLACK,,02192019,0205,"(41.7716841189226, -72.6935076519013)"
360684,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AM94236,2018,NISSAN,ALTIMA,SILVER,,02192019,0507,"(41.7526931042261, -72.6752814581826)"
360688,,,860-296-8588,CT,AG64493,1997,BMW,328IC,GREEN,,02192019,0638,"(41.7956659445012, -72.6790134516743)"
360687,,,860-296-8588,CT,AH27363,2005,HONDA,ACCORD,GRAY,,02192019,0635,"(41.7950681043309, -72.6770817753973)"
360689,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,1AUKJ9,2013,HYUNDAI,SONATA,SILVER,,02192019,0755,"(41.7411730654192, -72.6866190875305)"
360692,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,MITSUBISHI,GALANT,TAN,,02192019,0929,"(41.7571725113701, -72.6827410134574)"
360691,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2000,DODGE,GRAN CARAV,GREEN,,02192019,0921,"(41.7581496333216, -72.7014574505109)"
360693,,,860-296-1518,CT,AL55432,2005,HONDA,ACCORD,WHITE,,02192019,0950,"(41.755805809905, -72.6706463993976)"
360695,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,BUICK,RENDEZVOUZ,BLACK,,02192019,1055,"(41.7377150108988, -72.6693575279969)"
360694,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,NISSAN,ALTIMA,BLACK,,02192019,1033,"(41.7570192227171, -72.6759958186915)"
360706,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,CHEVY,TRAIBLAZER,BLUE,,02192019,1231,"(41.7576559405753, -72.6877317882056)"
360701,,,860-296-8588,NJ,B56FVD,2004,BMW,325I,SILVER,,02192019,1143,"(41.7595843099542, -72.6765517918361)"
360702,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1995,GMC,YUKON,RED,,02192019,1154,"(41.7650721305813, -72.6951183444744)"
360703,,,860-947-3062,CT,AM27894,2000,GMC,SIERRA 150,BLUE,,02192019,1208,"(41.7432394757156, -72.701366267637)"
360704,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,8ADJU6,2010,DODGE,CHALLENGER,BLACK,,02192019,1216,"(41.7693434641377, -72.69418491285)"
360705,,,860-296-9663,CT,AJ60604,1998,CADILLAC,SEVILLE,GREEN,,02192019,1215,"(41.7998508542586, -72.6612843451518)"
360707,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,753YXM,2010,CHEVY,COBALT,BLUE,,02192019,1239,"(41.804564910081, -72.692365868557)"
360698,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,DODGE,STRATUS,GRY,,02192019,1133,"(41.7581014505638, -72.6841787843966)"
360681,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AD68262,2000,TOYOTA,SOLARA,TAN,,02182019,2238,"(41.7756749238321, -72.6863241951353)"
360680,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR29342,2001,TOYOTA,COROLLA,SILVER,,02182019,2225,"(41.7724670937964, -72.6932745046213)"
360697,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2006,MINI,COOPER,BLU,,02192019,1127,"(41.7562760325104, -72.6874121760344)"
360700,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2001,ACURA,3.2,GRY,,02192019,1139,"(41.7494321992082, -72.6736083551489)"
360708,,,860-296-1518,CT,744YPB,2011,TOYOTA,CAMRY,SILVER,,02192019,1329,"(41.7765570460151, -72.6862633749798)"
360710,,,860-296-1518,CT,AN302131,2005,SUBARU,FORESTER 2,GRAY,,02192019,1344,"(41.7770851844666, -72.6823826574721)"
360709,,,860-296-1518,CT,AT26141,2004,INFINITI,G35X,GRAY,,02192019,1330,"(41.7661996196644, -72.7059535428605)"
360712,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG68610,2018,JEEP,CHEROKEE L,WHITE,,02192019,1439,"(41.7578410146327, -72.6852304312078)"
360713,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,613ZZO,2013,NISSAN,ROGUE,BLACK,,02192019,1657,"(41.7331793875855, -72.7062106059175)"
360715,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2005,ACURA,MDX,GOLD,,02192019,1727,"(41.7868416785998, -72.6806452047895)"
360714,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1983,CHEVY,CRUZE,BLUE,,02192019,1657,"(41.7331793875855, -72.7062106059175)"
360716,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2002,TOYOTA,SOLARA,GOLD,,02192019,1926,"(41.8008515347629, -72.6991024917406)"
360717,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AR10377,2015,VOLKSWAGEN,JETTA,BLACK,,02192019,2007,"(41.7542746128539, -72.6798888539605)"
360718,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2009,FORD,ECONOLINE,WHITE,,02192019,2043,"(41.7839587247448, -72.6894225683985)"
360719,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2007,NISSAN,MAXIMA,SILVER,,02192019,2100,"(41.7779624684213, -72.680527413683)"
360696,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,ACURA,TL,BLACK,,02192019,1104,"(41.7581971242263, -72.6848427213765)"
360720,,,860-296-1518,CT,AD66996,2009,HONDA,CIVIC,WHITE,,02192019,2201,"(41.7736941626992, -72.694596279609)"
360721,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AL84086,2013,HONDA,ACCORD,WHITE,,02192019,2244,"(41.7863552529941, -72.6849140006125)"
360725,,,860-236-2602,MA,1TBS30,2012,CHEVY,EQUINO,GRAY,,02202019,0020,"(41.7709152419733, -72.6972774547335)"
360722,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AF98783,1998,MERCEDES,CLK320,GREEN,,02202019,0011,"(41.7377021579194, -72.6973045102037)"
360724,,,860-236-2602,CT,XD979,2007,VOLVO,XC90,BLUE,,02202019,0016,"(41.7498545930194, -72.6972116216095)"
360723,,,860-236-2602,CT,AA35352,2015,VOLKSWAGON,GTI,BLACK,,02202019,0007,"(41.7670897972513, -72.6795927112564)"
360726,,,860-236-2602,CT,AR28252,2011,HONDA,ACCORD CRO,BLACK,,02202019,0027,"(41.7655670014556, -72.7095401642177)"
360727,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2003,DODGE,CARAVAN,GRAY,,02202019,0116,"(41.7464430636302, -72.6733167166524)"
360729,,,860-246-7616,CT,AN03838,2007,CADILLAC,CTS HI,GRAY,,02202019,0342,"(41.7866074797567, -72.6840058352368)"
360728,,,860-246-7616,CT,AJ98831,2005,INFINITI,G35,GRAY,,02202019,0340,"(41.7527962526156, -72.6746118274301)"
360730,,,860-246-7616,CT,AR77893,2018,NISSAN,SENTRA,GRAY,,02202019,0345,"(41.7772015697264, -72.6992760883141)"
360731,,,860-246-7616,CT,1AXBG8,2009,NISSAN,ALTIMA,WHITE,,02202019,0350,"(41.7522064983245, -72.6830442546384)"
360735,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,HONDA,ACCORD,BLK,,02202019,0826,"(41.7577314567278, -72.68949139235)"
360738,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2006,TOYOTA,AVALON,GRY,,02202019,0852,"(41.7624292028848, -72.6854311761312)"
360766,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS50754,2007,NISSAN,ALTIMA,SIL,,02202019,2235,"(41.7614253213558, -72.7012422000183)"
360736,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AJ76565,2004,TOYOTA,SOLARA,RED,,02202019,0838,"(41.7811954481831, -72.6825278214853)"
360761,,,860-947-3062,,,2002,HONDA,ACCORD,BLUE,,02202019,1540,"(41.7384958773831, -72.6855817057778)"
